home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather
3,26,-23,29,0,2,0.1111111111111111,0,0,0,-5.0,0,0,0,1,-1,1,2,0.04,1,0,1
41,10,31,51,0,2,0.1111111111111111,0,1,0,-1.0,0,1,0,0,0,0,21,0.42,1,1,0
23,26,-3,49,1,2,0.1111111111111111,0,0,0,9.0,1,1,0,0,0,0,5,0.1,1,0,1
19,44,-25,63,0,2,0.1111111111111111,0,0,0,6.5,0,1,1,1,0,2,5,0.1,1,1,0
21,18,3,39,1,2,0.1111111111111111,0,1,0,1.5,0,0,0,0,0,0,20,0.4,1,0,1
17,24,-7,41,1,2,0.1111111111111111,0,0,0,-3.5,0,0,0,0,0,0,4,0.08,1,0,1
6,13,-7,19,1,2,0.1111111111111111,0,0,0,-3.0,0,0,0,1,-1,1,5,0.1,1,0,1
20,23,-3,43,1,2,0.1111111111111111,0,0,1,-3.5,0,0,1,1,0,2,3,0.06,1,0,1
23,17,6,40,1,2,0.1111111111111111,0,0,0,-4.5,0,1,1,1,0,2,5,0.1,1,1,0
16,20,-4,36,1,2,0.1111111111111111,0,0,0,7.5,1,1,1,1,0,2,6,0.12,1,1,0
21,22,-1,43,1,2,0.1111111111111111,0,0,0,5.5,0,1,1,0,1,1,6,0.12,1,0,1
24,3,21,27,0,3,0.16666666666666666,0,1,0,6.5,0,0,1,1,0,2,20,0.4,1,0,1
25,28,-3,53,1,3,0.16666666666666666,0,0,0,-1.5,0,0,1,0,1,1,2,0.04,1,1,0
22,36,-14,58,0,3,0.16666666666666666,0,0,0,5.5,0,1,1,0,1,1,2,0.04,1,1,0
21,16,5,37,1,3,0.16666666666666666,0,0,0,1.5,0,0,0,1,-1,1,2,0.04,1,1,0
7,26,-19,33,0,3,0.16666666666666666,0,0,0,6.0,0,1,2,0,2,2,2,0.04,1,0,1
13,20,-7,33,1,3,0.16666666666666666,0,0,0,-3.0,0,0,1,1,0,2,7,0.14,1,1,0
14,30,-16,44,0,3,0.16666666666666666,0,0,0,3.0,0,1,0,1,-1,1,3,0.06,1,0,1
34,7,27,41,0,3,0.16666666666666666,0,0,0,-2.0,0,1,2,2,0,4,2,0.04,1,1,0
17,22,-5,39,1,3,0.16666666666666666,0,0,0,-3.0,0,0,1,2,-1,3,2,0.04,1,1,0
20,10,10,30,0,3,0.16666666666666666,0,0,0,3.0,0,0,2,2,0,4,4,0.08,1,0,1
24,3,21,27,0,3,0.16666666666666666,0,0,0,4.0,0,0,2,1,1,3,2,0.04,1,0,1
15,21,-6,36,1,3,0.16666666666666666,0,0,0,6.5,0,1,1,0,1,1,2,0.04,1,0,1
12,15,-3,27,1,3,0.16666666666666666,0,0,0,2.5,0,1,2,1,1,3,6,0.12,1,1,0
27,24,3,51,1,3,0.16666666666666666,0,1,0,-6.0,0,1,0,1,-1,1,21,0.42,1,1,0
47,10,37,57,0,3,0.16666666666666666,0,0,0,4.0,0,0,2,0,2,2,6,0.12,1,0,1
33,38,-5,71,1,3,0.16666666666666666,0,0,0,7.5,1,1,0,1,-1,1,2,0.04,1,0,1
15,20,-5,35,1,4,0.2222222222222222,0,1,0,-5.5,0,0,1,1,0,2,20,0.4,1,0,1
35,10,25,45,0,4,0.2222222222222222,0,0,0,2.5,0,0,1,3,-2,4,5,0.1,1,0,1
24,34,-10,58,0,4,0.2222222222222222,0,0,0,-4.5,0,0,1,0,1,1,3,0.06,1,0,1
20,16,4,36,1,4,0.2222222222222222,0,0,0,-2.5,0,1,1,1,0,2,5,0.1,1,1,0
9,10,-1,19,1,4,0.2222222222222222,0,0,0,7.5,1,1,2,1,1,3,7,0.14,1,0,1
24,20,4,44,1,4,0.2222222222222222,0,1,0,5.5,0,0,2,0,2,2,20,0.4,1,1,0
10,17,-7,27,1,4,0.2222222222222222,0,1,0,-7.5,1,0,2,3,-1,5,20,0.4,1,1,0
24,18,6,42,1,4,0.2222222222222222,0,0,0,3.0,0,0,1,1,0,2,5,0.1,1,0,1
29,31,-2,60,1,4,0.2222222222222222,0,1,0,2.5,0,1,2,3,-1,5,20,0.4,1,0,1
30,13,17,43,0,4,0.2222222222222222,0,0,0,10.5,1,0,1,1,0,2,2,0.04,1,0,1
26,24,2,50,1,4,0.2222222222222222,0,1,0,2.5,0,0,1,2,-1,3,20,0.4,1,1,0
33,16,17,49,0,4,0.2222222222222222,0,0,0,-1.0,0,1,2,2,0,4,6,0.12,1,0,1
27,24,3,51,1,4,0.2222222222222222,0,0,0,-2.5,0,1,1,3,-2,4,8,0.16,1,1,0
14,42,-28,56,0,4,0.2222222222222222,0,0,0,3.5,0,1,1,2,-1,3,6,0.12,1,1,0
42,29,13,71,0,4,0.2222222222222222,0,0,0,3.5,0,0,2,3,-1,5,6,0.12,1,1,0
12,31,-19,43,0,4,0.2222222222222222,0,0,0,2.5,0,1,1,0,1,1,6,0.12,1,0,1
36,30,6,66,1,5,0.2777777777777778,0,1,1,2.5,0,0,2,3,-1,5,20,0.4,1,1,0
23,24,-1,47,1,5,0.2777777777777778,0,1,0,7.0,1,1,2,1,1,3,20,0.4,1,0,1
38,41,-3,79,1,5,0.2777777777777778,0,1,1,-2.5,0,0,1,2,-1,3,21,0.42,1,0,1
23,20,3,43,1,5,0.2777777777777778,0,0,0,1.0,0,0,3,3,0,6,5,0.1,1,1,0
36,10,26,46,0,5,0.2777777777777778,0,0,0,4.0,0,0,2,1,1,3,4,0.08,1,0,1
34,13,21,47,0,5,0.2777777777777778,0,0,0,3.0,0,0,3,1,2,4,3,0.06,1,0,1
17,20,-3,37,1,5,0.2777777777777778,0,0,0,2.5,0,1,3,2,1,5,2,0.04,1,0,1
19,24,-5,43,1,5,0.2777777777777778,0,0,0,-3.0,0,0,1,2,-1,3,6,0.12,1,1,0
37,34,3,71,1,5,0.2777777777777778,0,1,0,3.5,0,0,0,2,-2,2,20,0.4,1,0,1
34,18,16,52,0,5,0.2777777777777778,0,1,0,3.0,0,0,2,2,0,4,20,0.4,1,0,1
10,15,-5,25,1,5,0.2777777777777778,0,1,0,-2.0,0,0,1,1,0,2,20,0.4,1,0,1
20,29,-9,49,0,5,0.2777777777777778,0,0,0,7.0,1,1,3,1,2,4,5,0.1,1,0,1
23,17,6,40,1,5,0.2777777777777778,0,0,0,2.5,0,0,4,2,2,6,3,0.06,1,0,1
26,13,13,39,0,5,0.2777777777777778,0,0,0,5.5,0,0,4,2,2,6,2,0.04,1,0,1
24,36,-12,60,0,6,0.3333333333333333,0,1,0,-3.5,0,0,3,2,1,5,21,0.42,1,0,1
34,13,21,47,0,6,0.3333333333333333,0,0,0,5.5,0,0,3,2,1,5,4,0.08,1,0,1
20,38,-18,58,0,6,0.3333333333333333,0,1,0,-6.0,0,0,1,3,-2,4,20,0.4,1,0,1
7,17,-10,24,0,6,0.3333333333333333,0,0,0,-4.5,0,0,2,1,1,3,2,0.04,1,0,1
20,16,4,36,1,6,0.3333333333333333,0,0,0,8.0,1,0,2,1,1,3,2,0.04,1,0,1
9,47,-38,56,0,6,0.3333333333333333,0,0,0,-3.5,0,0,3,3,0,6,6,0.12,1,1,0
21,41,-20,62,0,6,0.3333333333333333,0,0,0,-6.5,0,0,1,4,-3,5,8,0.16,1,0,1
17,20,-3,37,1,6,0.3333333333333333,0,1,0,2.5,0,1,1,2,-1,3,20,0.4,1,0,1
35,16,19,51,0,6,0.3333333333333333,0,0,0,-1.5,0,1,3,1,2,4,2,0.04,1,0,1
16,23,-7,39,1,6,0.3333333333333333,0,1,0,-3.0,0,0,3,2,1,5,20,0.4,1,0,1
13,32,-19,45,0,6,0.3333333333333333,0,0,0,-3.5,0,0,2,3,-1,5,5,0.1,1,1,0
27,51,-24,78,0,6,0.3333333333333333,0,1,0,-3.5,0,0,2,3,-1,5,21,0.42,1,1,0
30,23,7,53,1,6,0.3333333333333333,0,0,0,6.5,0,0,3,4,-1,7,2,0.04,1,0,1
20,23,-3,43,1,6,0.3333333333333333,0,1,0,-1.0,0,0,2,3,-1,5,20,0.4,1,0,1
10,33,-23,43,0,7,0.3888888888888889,0,0,0,-2.5,0,0,2,3,-1,5,2,0.04,1,1,0
40,7,33,47,0,7,0.3888888888888889,0,0,0,10.0,1,0,4,1,3,5,6,0.12,1,0,1
14,21,-7,35,1,7,0.3888888888888889,0,1,0,-5.5,0,0,1,2,-1,3,20,0.4,1,0,1
29,31,-2,60,1,7,0.3888888888888889,0,1,0,1.0,0,1,5,4,1,9,20,0.4,1,1,0
24,22,2,46,1,7,0.3888888888888889,0,0,0,3.0,0,0,4,5,-1,9,2,0.04,1,0,1
18,28,-10,46,0,7,0.3888888888888889,0,0,0,2.5,0,1,3,5,-2,8,5,0.1,1,0,1
20,15,5,35,1,7,0.3888888888888889,0,0,0,7.0,1,0,1,2,-1,3,3,0.06,1,1,0
16,10,6,26,1,7,0.3888888888888889,0,0,0,3.0,0,0,3,2,1,5,4,0.08,1,1,0
32,16,16,48,0,7,0.3888888888888889,0,0,0,6.5,0,0,1,1,0,2,4,0.08,1,0,1
37,15,22,52,0,7,0.3888888888888889,0,0,0,-3.0,0,1,4,2,2,6,4,0.08,1,0,1
3,28,-25,31,0,7,0.3888888888888889,0,1,0,-3.0,0,0,2,3,-1,5,21,0.42,1,0,1
14,34,-20,48,0,7,0.3888888888888889,0,0,0,3.0,0,1,4,3,1,7,6,0.12,1,1,0
34,10,24,44,0,7,0.3888888888888889,0,0,0,9.5,1,0,4,1,3,5,6,0.12,1,0,1
31,41,-10,72,0,7,0.3888888888888889,0,0,0,-4.5,0,0,4,4,0,8,3,0.06,1,0,1
17,15,2,32,1,7,0.3888888888888889,0,0,0,-1.0,0,1,2,3,-1,5,3,0.06,1,1,0
30,20,10,50,0,8,0.4444444444444444,0,0,0,-3.0,0,1,2,5,-3,7,5,0.1,1,1,0
27,28,-1,55,1,8,0.4444444444444444,0,0,0,4.0,0,1,2,3,-1,5,2,0.04,1,0,1
26,31,-5,57,1,8,0.4444444444444444,0,1,0,-1.5,0,0,4,4,0,8,20,0.4,1,0,1
29,24,5,53,1,8,0.4444444444444444,0,1,0,-7.5,1,1,1,5,-4,6,20,0.4,1,0,1
10,31,-21,41,0,8,0.4444444444444444,0,0,0,-3.0,0,0,4,5,-1,9,2,0.04,1,0,1
28,14,14,42,0,8,0.4444444444444444,0,0,0,13.0,1,0,4,1,3,5,4,0.08,1,0,1
18,15,3,33,1,8,0.4444444444444444,0,0,0,1.5,0,0,5,4,1,9,5,0.1,1,0,1
30,24,6,54,1,8,0.4444444444444444,0,0,0,5.5,0,0,3,3,0,6,7,0.14,1,0,1
27,30,-3,57,1,8,0.4444444444444444,0,0,0,-3.5,0,0,2,5,-3,7,2,0.04,1,0,1
23,20,3,43,1,8,0.4444444444444444,0,1,0,5.0,0,0,5,4,1,9,21,0.42,1,1,0
20,27,-7,47,1,8,0.4444444444444444,0,1,0,-9.0,1,0,2,6,-4,8,20,0.4,1,1,0
26,8,18,34,0,8,0.4444444444444444,0,0,0,7.0,1,0,3,2,1,5,2,0.04,1,1,0
25,22,3,47,1,8,0.4444444444444444,0,1,0,-7.0,1,1,1,2,-1,3,20,0.4,1,0,1
17,37,-20,54,0,8,0.4444444444444444,0,0,0,2.5,0,1,3,4,-1,7,2,0.04,1,0,1
52,14,38,66,0,8,0.4444444444444444,0,0,0,12.5,1,0,5,1,4,6,2,0.04,1,1,0
26,18,8,44,0,8,0.4444444444444444,0,0,0,6.0,0,0,5,2,3,7,2,0.04,1,0,1
21,13,8,34,0,9,0.5,0,0,0,2.5,0,0,2,6,-4,8,4,0.08,1,0,1
29,9,20,38,0,9,0.5,0,0,0,1.5,0,0,4,4,0,8,4,0.08,1,1,0
27,21,6,48,1,9,0.5,0,0,0,3.0,0,0,5,3,2,8,5,0.1,1,1,0
41,10,31,51,0,9,0.5,0,0,0,9.0,1,0,5,5,0,10,4,0.08,1,0,1
14,24,-10,38,0,9,0.5,0,1,0,-2.5,0,0,6,6,0,12,20,0.4,1,0,1
21,13,8,34,0,9,0.5,0,0,0,6.5,0,0,5,4,1,9,3,0.06,1,1,0
28,23,5,51,1,9,0.5,0,0,0,7.5,1,0,5,2,3,7,3,0.06,1,0,1
10,27,-17,37,0,9,0.5,0,0,0,-2.0,0,0,2,4,-2,6,6,0.12,1,0,1
20,26,-6,46,1,9,0.5,0,1,1,-1.5,0,0,4,3,1,7,21,0.42,1,0,1
41,24,17,65,0,9,0.5,0,0,0,8.0,1,0,3,2,1,5,5,0.1,1,0,1
30,27,3,57,1,9,0.5,0,1,0,6.5,0,0,6,2,4,8,21,0.42,1,0,1
20,17,3,37,1,9,0.5,0,0,1,3.0,0,0,1,2,-1,3,5,0.1,1,0,1
23,22,1,45,1,9,0.5,0,1,0,-7.0,1,1,1,2,-1,3,21,0.42,1,0,1
22,27,-5,49,1,9,0.5,0,1,0,-4.5,0,0,2,6,-4,8,20,0.4,1,0,1
30,24,6,54,1,9,0.5,0,0,1,9.0,1,0,7,4,3,11,4,0.08,1,0,1
35,34,1,69,1,10,0.5555555555555556,0,1,0,6.0,0,0,6,4,2,10,21,0.42,1,0,1
20,17,3,37,1,10,0.5555555555555556,0,1,0,-3.5,0,1,2,6,-4,8,20,0.4,1,1,0
20,30,-10,50,0,10,0.5555555555555556,0,0,0,-4.5,0,0,4,7,-3,11,5,0.1,1,1,0
16,14,2,30,1,10,0.5555555555555556,0,1,0,7.5,1,0,8,5,3,13,20,0.4,1,0,1
23,26,-3,49,1,10,0.5555555555555556,0,0,0,-4.5,0,0,6,7,-1,13,2,0.04,1,1,0
7,12,-5,19,1,10,0.5555555555555556,0,0,0,-7.0,1,0,2,6,-4,8,2,0.04,1,0,1
3,19,-16,22,0,10,0.5555555555555556,0,0,0,6.5,0,1,4,2,2,6,3,0.06,1,0,1
20,17,3,37,1,10,0.5555555555555556,0,0,1,-6.5,0,1,2,2,0,4,4,0.08,1,0,0
31,6,25,37,0,10,0.5555555555555556,0,0,0,-2.0,0,1,5,3,2,8,2,0.04,1,1,0
6,34,-28,40,0,10,0.5555555555555556,0,1,0,-7.5,1,0,3,6,-3,9,20,0.4,1,1,0
27,28,-1,55,1,10,0.5555555555555556,0,0,0,1.5,0,1,7,6,1,13,2,0.04,1,0,1
20,23,-3,43,1,10,0.5555555555555556,0,0,0,-6.5,0,0,4,4,0,8,5,0.1,1,0,1
27,17,10,44,0,10,0.5555555555555556,0,0,0,8.0,1,0,5,2,3,7,5,0.1,1,1,0
15,23,-8,38,0,10,0.5555555555555556,0,0,0,2.5,0,1,4,2,2,6,2,0.04,1,1,0
26,18,8,44,0,11,0.6111111111111112,0,1,0,4.5,0,0,7,7,0,14,20,0.4,1,0,1
38,6,32,44,0,11,0.6111111111111112,0,0,0,2.0,0,0,5,6,-1,11,2,0.04,1,0,1
18,16,2,34,1,11,0.6111111111111112,0,1,0,-3.0,0,1,7,7,0,14,21,0.42,1,0,1
34,27,7,61,1,11,0.6111111111111112,0,0,0,1.0,0,0,6,4,2,10,4,0.08,1,1,0
35,14,21,49,0,11,0.6111111111111112,0,0,0,-1.0,0,1,3,2,1,5,3,0.06,1,1,0
19,20,-1,39,1,11,0.6111111111111112,0,1,0,-6.0,0,0,4,6,-2,10,20,0.4,1,0,1
27,28,-1,55,1,11,0.6111111111111112,0,0,0,4.0,0,1,3,4,-1,7,5,0.1,1,0,1
52,6,46,58,0,11,0.6111111111111112,0,0,0,14.0,1,0,8,2,6,10,3,0.06,1,1,0
30,21,9,51,0,11,0.6111111111111112,0,0,0,2.5,0,0,8,9,-1,17,10,0.2,1,0,1
22,28,-6,50,1,11,0.6111111111111112,0,0,0,-4.0,0,0,3,4,-1,7,3,0.06,1,0,1
34,19,15,53,0,11,0.6111111111111112,0,0,0,8.0,1,0,3,2,1,5,6,0.12,1,0,1
13,23,-10,36,0,11,0.6111111111111112,0,0,0,-6.0,0,0,2,7,-5,9,2,0.04,1,0,1
17,20,-3,37,1,11,0.6111111111111112,0,1,0,6.0,0,1,5,4,1,9,21,0.42,1,0,1
10,34,-24,44,0,11,0.6111111111111112,0,0,0,-7.5,1,0,3,6,-3,9,3,0.06,1,1,0
24,19,5,43,1,12,0.6666666666666666,0,1,0,-3.5,0,1,2,8,-6,10,21,0.42,1,0,1
16,6,10,22,0,12,0.6666666666666666,0,1,0,-1.0,0,1,5,6,-1,11,20,0.4,1,0,1
26,34,-8,60,0,12,0.6666666666666666,0,1,0,10.5,1,1,7,3,4,10,20,0.4,1,0,1
19,29,-10,48,0,12,0.6666666666666666,0,1,0,-6.5,0,0,2,6,-4,8,20,0.4,1,1,0
6,24,-18,30,0,12,0.6666666666666666,0,0,0,-7.0,1,0,5,9,-4,14,2,0.04,1,1,0
27,30,-3,57,1,12,0.6666666666666666,0,0,0,-11.0,1,0,3,9,-6,12,2,0.04,1,0,1
27,30,-3,57,1,12,0.6666666666666666,0,1,1,-3.0,0,0,4,8,-4,12,20,0.4,1,0,1
34,15,19,49,0,12,0.6666666666666666,0,1,0,7.5,1,0,4,3,1,7,20,0.4,1,0,1
20,37,-17,57,0,12,0.6666666666666666,0,0,0,-3.0,0,0,5,8,-3,13,5,0.1,1,1,0
38,10,28,48,0,12,0.6666666666666666,0,0,0,6.5,0,0,7,5,2,12,8,0.16,1,0,1
7,30,-23,37,0,12,0.6666666666666666,0,0,0,-6.5,0,0,2,4,-2,6,6,0.12,1,0,1
27,32,-5,59,1,12,0.6666666666666666,0,1,0,8.0,1,1,7,2,5,9,20,0.4,1,1,0
23,30,-7,53,1,12,0.6666666666666666,0,0,0,-3.0,0,0,7,7,0,14,6,0.12,1,1,0
23,20,3,43,1,13,0.7222222222222222,0,1,0,9.5,1,0,10,4,6,14,20,0.4,1,1,0
30,17,13,47,0,13,0.7222222222222222,0,0,0,3.5,0,0,8,5,3,13,3,0.06,1,0,1
27,20,7,47,1,13,0.7222222222222222,0,1,0,4.5,0,0,4,2,2,6,20,0.4,1,1,0
19,17,2,36,1,13,0.7222222222222222,0,1,0,13.5,1,0,10,2,8,12,20,0.4,1,0,1
23,22,1,45,1,13,0.7222222222222222,0,0,0,3.5,0,0,9,6,3,15,5,0.1,1,1,0
20,23,-3,43,1,13,0.7222222222222222,0,1,0,-3.5,0,0,2,7,-5,9,20,0.4,1,0,0
24,25,-1,49,1,13,0.7222222222222222,0,0,0,-2.5,0,0,3,5,-2,8,7,0.14,1,0,1
13,17,-4,30,1,13,0.7222222222222222,0,0,0,-1.0,0,0,6,7,-1,13,3,0.06,1,1,0
14,21,-7,35,1,13,0.7222222222222222,0,0,0,-2.5,0,0,4,5,-1,9,7,0.14,1,1,0
19,24,-5,43,1,13,0.7222222222222222,0,0,0,3.0,0,1,8,9,-1,17,2,0.04,1,0,1
38,44,-6,82,1,13,0.7222222222222222,0,1,0,3.0,0,1,4,8,-4,12,21,0.42,1,0,1
21,26,-5,47,1,13,0.7222222222222222,0,0,0,1.0,0,1,3,6,-3,9,3,0.06,1,0,1
35,10,25,45,0,13,0.7222222222222222,0,0,0,6.5,0,0,9,5,4,14,2,0.04,1,0,1
23,26,-3,49,1,13,0.7222222222222222,0,1,1,-6.5,0,0,3,5,-2,8,20,0.4,1,0,1
42,19,23,61,0,13,0.7222222222222222,0,0,0,6.0,0,0,7,3,4,10,3,0.06,1,0,1
41,32,9,73,0,13,0.7222222222222222,0,0,0,6.5,0,0,7,3,4,10,5,0.1,1,0,1
34,31,3,65,1,14,0.7777777777777778,0,1,0,3.0,0,0,11,9,2,20,20,0.4,1,1,0
42,21,21,63,0,14,0.7777777777777778,0,0,0,6.0,0,0,10,6,4,16,6,0.12,1,1,0
44,42,2,86,1,14,0.7777777777777778,0,0,0,-3.5,0,1,6,10,-4,16,3,0.06,1,1,0
22,16,6,38,1,14,0.7777777777777778,0,0,0,14.0,1,0,10,3,7,13,5,0.1,1,0,1
38,13,25,51,0,14,0.7777777777777778,0,0,0,3.0,0,0,5,4,1,9,7,0.14,1,0,1
27,14,13,41,0,14,0.7777777777777778,0,1,0,6.0,0,0,9,3,6,12,21,0.42,1,0,1
6,10,-4,16,1,14,0.7777777777777778,0,1,0,3.0,0,1,3,2,1,5,20,0.4,1,0,1
19,17,2,36,1,14,0.7777777777777778,0,1,0,5.0,0,0,11,8,3,19,20,0.4,1,0,1
28,13,15,41,0,14,0.7777777777777778,0,0,0,7.0,1,0,6,2,4,8,2,0.04,1,0,1
11,14,-3,25,1,14,0.7777777777777778,0,0,0,-5.5,0,0,2,4,-2,6,5,0.1,1,0,1
32,26,6,58,1,14,0.7777777777777778,0,1,1,6.5,0,0,5,3,2,8,20,0.4,1,0,1
18,30,-12,48,0,14,0.7777777777777778,0,1,0,3.0,0,1,6,7,-1,13,20,0.4,1,1,0
20,27,-7,47,1,14,0.7777777777777778,0,0,0,-5.0,0,0,5,4,1,9,3,0.06,1,1,0
6,12,-6,18,1,15,0.8333333333333334,0,1,0,3.0,0,1,6,7,-1,13,21,0.42,1,0,1
14,35,-21,49,0,15,0.8333333333333334,0,0,0,-16.5,1,0,2,8,-6,10,3,0.06,1,0,1
42,48,-6,90,1,15,0.8333333333333334,0,0,0,2.5,0,1,12,10,2,22,3,0.06,1,1,0
27,37,-10,64,0,15,0.8333333333333334,0,0,0,-6.0,0,0,3,5,-2,8,6,0.12,1,0,1
14,30,-16,44,0,15,0.8333333333333334,0,0,0,2.5,0,1,3,5,-2,8,4,0.08,1,0,1
13,30,-17,43,0,15,0.8333333333333334,0,0,0,-3.0,0,0,8,9,-1,17,8,0.16,1,0,1
31,13,18,44,0,15,0.8333333333333334,0,0,0,4.5,0,0,8,6,2,14,7,0.14,1,0,1
7,21,-14,28,0,15,0.8333333333333334,0,0,0,-4.5,0,0,3,12,-9,15,4,0.08,1,0,1
20,12,8,32,0,15,0.8333333333333334,0,0,0,2.5,0,0,8,6,2,14,4,0.08,1,1,0
30,17,13,47,0,15,0.8333333333333334,0,0,0,6.0,0,0,6,3,3,9,3,0.06,1,1,0
25,32,-7,57,1,15,0.8333333333333334,0,0,0,-3.5,0,0,3,3,0,6,6,0.12,1,0,0
27,13,14,40,0,15,0.8333333333333334,0,0,0,5.5,0,0,11,10,1,21,3,0.06,1,0,1
17,40,-23,57,0,15,0.8333333333333334,0,0,0,3.0,0,1,8,7,1,15,2,0.04,1,1,0
19,20,-1,39,1,15,0.8333333333333334,0,0,0,-7.5,1,0,5,8,-3,13,4,0.08,1,1,0
9,15,-6,24,1,15,0.8333333333333334,0,0,0,-6.5,0,0,2,6,-4,8,2,0.04,1,1,0
30,12,18,42,0,15,0.8333333333333334,0,1,0,7.0,1,0,11,4,7,15,20,0.4,1,1,0
34,27,7,61,1,16,0.8888888888888888,0,1,0,3.0,0,0,8,9,-1,17,20,0.4,1,1,0
27,19,8,46,0,16,0.8888888888888888,0,0,0,3.5,0,0,13,9,4,22,8,0.16,1,0,1
34,17,17,51,0,16,0.8888888888888888,0,1,0,7.0,1,0,9,10,-1,19,21,0.42,1,0,1
36,30,6,66,1,16,0.8888888888888888,0,0,1,-5.5,0,1,3,7,-4,10,7,0.14,1,0,1
24,6,18,30,0,16,0.8888888888888888,0,1,0,10.0,1,0,6,3,3,9,20,0.4,1,0,1
17,34,-17,51,0,16,0.8888888888888888,0,1,0,-7.0,1,0,4,12,-8,16,20,0.4,1,0,1
19,14,5,33,1,16,0.8888888888888888,0,0,0,2.5,0,0,2,3,-1,5,3,0.06,1,1,0
9,19,-10,28,0,16,0.8888888888888888,0,0,0,-3.0,0,0,4,8,-4,12,2,0.04,1,0,1
24,27,-3,51,1,16,0.8888888888888888,0,0,0,-2.5,0,0,8,12,-4,20,6,0.12,1,0,1
24,21,3,45,1,16,0.8888888888888888,0,1,0,14.0,1,0,11,3,8,14,21,0.42,1,0,1
34,7,27,41,0,16,0.8888888888888888,0,0,0,9.5,1,0,7,2,5,9,4,0.08,1,1,0
36,33,3,69,1,16,0.8888888888888888,0,1,0,-4.0,0,1,9,12,-3,21,20,0.4,1,0,1
29,17,12,46,0,16,0.8888888888888888,0,0,0,-2.0,0,1,6,6,0,12,3,0.06,1,0,1
26,24,2,50,1,16,0.8888888888888888,0,0,0,-4.5,0,1,6,8,-2,14,6,0.12,1,1,0
38,30,8,68,0,16,0.8888888888888888,0,1,0,4.0,0,0,6,3,3,9,20,0.4,1,1,0
34,0,34,34,0,16,0.8888888888888888,0,0,0,14.0,1,0,10,5,5,15,5,0.1,1,0,1
2,31,-29,33,0,17,0.9444444444444444,0,0,0,-5.5,0,0,9,10,-1,19,6,0.12,1,1,0
10,29,-19,39,0,17,0.9444444444444444,0,0,0,-3.0,0,0,10,14,-4,24,8,0.16,1,0,1
3,6,-3,9,1,17,0.9444444444444444,0,0,0,-3.5,0,0,4,8,-4,12,3,0.06,1,0,1
13,9,4,22,1,17,0.9444444444444444,0,1,0,6.5,0,0,9,7,2,16,21,0.42,1,1,0
30,24,6,54,1,17,0.9444444444444444,0,0,1,3.5,0,0,7,9,-2,16,6,0.12,1,0,1
7,40,-33,47,0,17,0.9444444444444444,0,0,0,-6.0,0,0,3,9,-6,12,6,0.12,1,0,1
30,24,6,54,1,17,0.9444444444444444,0,0,1,3.5,0,0,10,8,2,18,5,0.1,1,0,1
48,14,34,62,0,17,0.9444444444444444,0,1,0,9.5,1,0,8,4,4,12,20,0.4,1,0,1
41,7,34,48,0,17,0.9444444444444444,0,1,0,7.5,1,0,12,7,5,19,20,0.4,1,0,1
27,25,2,52,1,17,0.9444444444444444,0,1,0,-1.0,0,1,13,11,2,24,20,0.4,1,1,0
45,33,12,78,0,17,0.9444444444444444,0,0,0,-7.5,1,1,2,7,-5,9,3,0.06,1,0,1
10,25,-15,35,0,17,0.9444444444444444,0,0,0,-2.0,0,0,5,3,2,8,3,0.06,1,1,0
3,20,-17,23,0,17,0.9444444444444444,0,0,0,-3.0,0,0,3,7,-4,10,3,0.06,1,0,1
40,14,26,54,0,17,0.9444444444444444,0,1,0,10.0,1,0,12,4,8,16,20,0.4,1,0,1
20,13,7,33,1,17,0.9444444444444444,0,1,0,-1.0,0,1,3,3,0,6,20,0.4,1,0,1
34,40,-6,74,1,17,0.9444444444444444,0,0,0,-4.0,0,0,6,13,-7,19,4,0.08,1,0,0
17,19,-2,36,1,18,1.0,0,1,0,-2.5,0,0,10,8,2,18,21,0.42,1,0,1
35,10,25,45,0,18,1.0,0,1,0,19.5,1,0,11,3,8,14,20,0.4,1,0,1
23,16,7,39,1,18,1.0,0,1,0,-3.0,0,1,3,13,-10,16,21,0.42,1,0,1
38,44,-6,82,1,18,1.0,0,1,1,7.5,1,1,8,4,4,12,20,0.4,1,1,0
22,24,-2,46,1,18,1.0,0,1,0,10.0,1,1,11,4,7,15,20,0.4,1,0,1
14,23,-9,37,0,18,1.0,0,1,0,2.5,0,1,3,9,-6,12,20,0.4,1,0,1
26,23,3,49,1,18,1.0,0,1,1,3.5,0,0,7,4,3,11,20,0.4,1,1,0
38,0,38,38,0,18,1.0,0,1,0,10.5,1,0,9,15,-6,24,20,0.4,1,0,1
20,34,-14,54,0,18,1.0,0,1,0,-7.0,1,0,4,10,-6,14,20,0.4,1,1,0
32,20,12,52,0,18,1.0,0,1,0,1.5,0,0,4,8,-4,12,20,0.4,1,0,1
31,9,22,40,0,18,1.0,0,1,0,3.0,0,0,14,14,0,28,20,0.4,1,1,0
27,19,8,46,0,18,1.0,0,1,0,14.5,1,0,9,5,4,14,21,0.42,1,0,1
20,13,7,33,1,18,1.0,0,1,0,3.0,0,0,13,3,10,16,21,0.42,1,0,1
25,30,-5,55,1,18,1.0,0,1,0,-7.5,1,0,10,9,1,19,21,0.42,1,1,0
